Amazon 出品サービス、フルフィルメント by Amazon (FBA),,,,,,,,,,,,,,,,,,,,,,,,,,,
指定のない場合、単位は円,,,,,,,,,,,,,,,,,,,,,,,,,,,
定義：,,,,,,,,,,,,,,,,,,,,,,,,,,,
売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税,,,,,,,,,,,,,,,,,,,,,,,,,,,
販売手数料：カテゴリー成約料と販売手数料が含まれます。,,,,,,,,,,,,,,,,,,,,,,,,,,,
トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料,,,,,,,,,,,,,,,,,,,,,,,,,,,
その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。,,,,,,,,,,,,,,,,,,,,,,,,,,,
日付/時間,決済番号,トランザクションの種類,注文番号,SKU,説明,数量,Amazon 出品サービス,フルフィルメント,市町村,都道府県,郵便番号,税金徴収型,商品売上,商品の売上税,配送料,配送料の税金,ギフト包装手数料,ギフト包装クレジットの税金,Amazonポイントの費用,プロモーション割引額,プロモーション割引の税金,源泉徴収税を伴うマーケットプレイス,手数料,FBA 手数料,トランザクションに関するその他の手数料,その他,合計
2025/01/07 20:25:06 JST,11917579773,注文,250-1271495-6971844,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,250-011,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/07 22:34:14 JST,11917579773,FBA 在庫関連の手数料,xocriQF295,,FBA在庫の廃棄手数料,,Amazon.co.jp,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-110,-110
2025/01/08 7:03:26 JST,11917579773,注文,503-0582944-2764617,BPA001-BK,[PEAK HUNT] 登山用リュック（バックパック）37L＋5L バックパック ハイキング トレッキング 耐水機能 超軽量 黒,1,amazon.jp,Amazon,,新潟県,957-005,,"8,727",873,0,0,0,0,-96,0,0,0,"-1,122",-815,0,0,"7,567"
2025/01/08 16:15:26 JST,11917579773,振込み,,,末尾が388のアカウントへ,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"-115,158","-115,158"
2025/01/08 23:09:16 JST,11917579773,注文,503-5405563-6974266,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,千葉県,297-021,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/09 6:39:36 JST,11917579773,注文,250-2982508-9099006,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,兵庫県,665-001,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/09 9:14:39 JST,11917579773,注文,503-5428794-6893428,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,神奈川県,247-006,,"11,491","1,149",53,5,0,0,-126,-53,-5,0,"-1,321",-815,0,0,"10,378"
2025/01/09 21:36:35 JST,11917579773,注文,250-9096382-8901434,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,愛知県,480-020,,"3,000",300,0,0,0,0,-33,0,0,0,-431,-318,0,0,"2,518"
2025/01/10 0:28:49 JST,11917579773,注文,249-6498187-5779043,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,成田市幸町,千葉県,286-002,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/10 4:26:55 JST,11917579773,注文,250-1565641-4969427,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,東京都,186-000,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/10 8:17:42 JST,11917579773,注文,250-7096795-3490213,SCB007-BK,サコッシュ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント (約 横2,1,amazon.jp,Amazon,,千葉県,286-022,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/11 5:25:01 JST,11917579773,注文,250-8955976-8957411,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,兵庫県,655-003,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/11 8:53:32 JST,11917579773,注文,250-9487585-4171047,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,東京都,158-008,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/11 18:52:08 JST,11917579773,注文,250-7752497-9906236,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,静岡県,430-094,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/11 21:01:36 JST,11917579773,注文,250-0310867-8664619,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,238-002,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/11 21:37:12 JST,11917579773,注文外料金,,,広告費用,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-50,044","-5,004","-55,048"
2025/01/11 23:08:42 JST,11917579773,注文,249-0914002-6823863,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,福島県,960-041,,"3,000",300,0,0,0,0,-33,0,0,0,-431,-318,0,0,"2,518"
2025/01/12 0:02:35 JST,11917579773,注文,250-9603970-8584654,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,静岡県,434-004,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-815,0,0,"10,378"
2025/01/12 0:30:36 JST,11917579773,注文,249-4704081-3877436,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,千葉県,276-002,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/12 2:37:34 JST,11917579773,注文,250-7894531-9265419,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,東京都,114-003,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/12 3:28:03 JST,11917579773,注文,250-4945586-6691026,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,大阪府,591-802,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/12 3:55:44 JST,11917579773,注文,250-7142797-2881422,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,埼玉県,362-007,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/12 4:06:10 JST,11917579773,返金,250-1745610-8635004,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,246-001,,"-2,545",-255,0,0,0,0,28,0,0,0,330,0,0,0,"-2,442"
2025/01/12 6:52:45 JST,11917579773,注文,249-1755144-7707026,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,鹿児島県,893-250,,"3,000",300,0,0,0,0,-33,0,0,0,-431,-318,0,0,"2,518"
2025/01/12 7:00:08 JST,11917579773,注文,250-1745610-8635004,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,246-001,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/12 9:40:46 JST,11917579773,注文,249-4396944-4225418,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,東京都,203-002,,"5,445",545,0,0,0,0,-60,0,0,0,-783,-465,0,0,"4,682"
2025/01/12 11:16:51 JST,11917579773,返金,250-3345513-2347019,SCB007-BK,サコッシュ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント (約 横2,1,amazon.jp,Amazon,,岡山県,701-115,,"-2,100",-210,0,0,0,0,23,0,0,0,271,0,0,0,"-2,016"
2025/01/12 17:38:20 JST,11917579773,注文,250-8567856-9987060,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,神奈川県,242-001,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/12 21:27:23 JST,11917579773,注文,503-7807203-2543007,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,愛知県,486-091,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-815,0,0,"10,378"
2025/01/12 23:49:45 JST,11917579773,注文,250-1959734-7030269,WPO,【2WAY miniサコッシュバッグ・ウエストポーチ・ボディバッグ】トラベル ハイキング 防水 撥水,1,amazon.jp,Amazon,,群馬県,375-002,,"2,682",268,0,0,0,0,-30,0,0,0,-385,-455,0,0,"2,080"
2025/01/13 0:22:33 JST,11917579773,注文,250-2890114-4456603,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,福岡県,819-036,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/13 1:54:57 JST,11917579773,注文,249-4317469-9178226,T9-H401-5RMK,ミニポーチ 軽量 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,",",神奈川県,232-002,,"1,991",199,0,0,0,0,-22,0,0,0,-286,-434,0,0,"1,448"
2025/01/13 3:37:32 JST,11917579773,注文,250-6319744-2159825,EP-B1UP-2O05,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,東京都,114-001,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-975,0,0,"10,218"
2025/01/13 8:23:09 JST,11917579773,注文,503-4165499-4419842,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,岩手県,020-011,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/13 8:35:04 JST,11917579773,調整,250-3345513-2347019,SCB007-BK,FBA在庫の返金 - 購入者による返品:,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,477","1,477"
2025/01/13 18:06:27 JST,11917579773,注文,249-1287616-5912621,22-GH0Y-3R3L,バックパック20L 軽量 超軽量（UL） 撥水 生活防水 メンズ レディース ハイキング トレッキング ブラック 黒 折�,1,amazon.jp,Amazon,,大阪府,563-004,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-485,0,0,"3,640"
2025/01/13 18:13:13 JST,11917579773,注文,503-5967174-2742256,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,奈良県,631-007,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/13 19:44:47 JST,11917579773,注文,249-4459343-0184629,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,千葉県,263-003,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/13 20:05:48 JST,11917579773,注文,250-0802290-0361410,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,東京都,144-004,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/13 20:51:53 JST,11917579773,注文,249-2877887-1571051,SCB007-BK,サコッシュ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント (約 横2,1,amazon.jp,Amazon,,北海道,085-081,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/13 22:12:05 JST,11917579773,注文,250-3194358-6899817,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,東京都,164-001,,"3,355",335,0,0,0,0,-37,0,0,0,-482,-485,0,0,"2,686"
2025/01/13 23:37:32 JST,11917579773,注文,249-3671800-8559824,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,",",千葉県,270-133,,"2,546",254,186,19,0,0,-28,-186,-19,0,-366,-318,0,0,"2,088"
2025/01/14 1:39:07 JST,11917579773,注文,503-1155986-6355030,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,愛知県,453-002,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-815,0,0,"10,378"
2025/01/14 6:30:27 JST,11917579773,注文,250-8407351-2052655,SCB007-BK,サコッシュ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント (約 横2,1,amazon.jp,Amazon,",",愛知県,489-098,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/14 8:19:00 JST,11917579773,注文,250-7227663-1687858,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,東京都,182-000,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/14 22:43:22 JST,11917579773,注文,249-6194260-4671027,EP-B1UP-2O05,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,大阪府,559-001,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-975,0,0,"10,218"
2025/01/14 22:58:42 JST,11917579773,返金,249-3921420-3381409,BOX002,ボディバッグ XPAC 撥水 防水 超軽量 メンズ レディース トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント,1,amazon.jp,Amazon,",",北海道,060-003,,"-5,445",-545,0,0,0,0,60,0,0,0,705,0,0,0,"-5,225"
2025/01/15 0:59:19 JST,11917579773,注文,250-9112030-2606231,KP-DC3K-U34W,PEAKHUNT 防水サコッシュ 超軽量 撥水 登山 旅行 トラベル ハイキング メンズ レディース,1,amazon.jp,Amazon,,東京都,191-003,,"3,000",300,0,0,0,0,-33,0,0,0,-431,-318,0,0,"2,518"
2025/01/15 1:58:54 JST,11917579773,注文,250-8657513-8289409,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,大阪府,594-001,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/15 2:16:11 JST,11917579773,注文,250-7033850-4633421,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,221-080,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/15 5:15:31 JST,11917579773,注文,249-3921420-3381409,BOX002,ボディバッグ XPAC 撥水 防水 超軽量 メンズ レディース トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント,1,amazon.jp,Amazon,",",北海道,060-003,,"5,445",545,0,0,0,0,-60,0,0,0,-783,-514,0,0,"4,633"
2025/01/15 6:31:33 JST,11917579773,注文,250-9431049-1909415,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,熊本県,861-800,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/15 7:16:46 JST,11917579773,注文,249-7673673-6012634,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,愛媛県,799-151,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/15 7:52:04 JST,11917579773,注文,250-5553545-6299808,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,東京都,175-009,,"11,491","1,149",0,0,0,0,-126,0,0,0,"-1,321",-815,0,0,"10,378"
2025/01/15 8:42:52 JST,11917579773,注文,503-3058065-1470207,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,岡山県,708-000,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/15 12:02:30 JST,11917579773,注文,503-1292740-4843832,SHB004,ショルダーバッグ 撥水 防水 超軽量 メンズ 斜めがけ トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント）,1,amazon.jp,Amazon,,奈良県,631-007,,"3,200",320,418,42,0,0,-35,-418,-42,0,-460,-514,0,0,"2,511"
2025/01/15 22:50:56 JST,11917579773,注文,249-6224413-2298248,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,東京都,168-007,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/16 0:24:04 JST,11917579773,注文,249-5733160-0106243,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,大阪府,573-114,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/16 0:30:54 JST,11917579773,注文,249-0958444-4637453,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,神奈川県,241-081,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/16 2:32:22 JST,11917579773,注文,250-1647214-5363804,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,",",鹿児島県,890-004,,"2,400",240,0,0,0,0,-26,0,0,0,-345,-318,0,0,"1,951"
2025/01/16 2:33:05 JST,11917579773,注文,250-5747907-5715854,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,熊本県,869-042,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/16 3:57:15 JST,11917579773,注文,249-7003390-3395818,BOX002,ボディバッグ XPAC 撥水 防水 超軽量 メンズ レディース トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント,1,amazon.jp,Amazon,,大阪府,597-011,,"5,445",545,0,0,0,0,-60,0,0,0,-783,-514,0,0,"4,633"
2025/01/16 5:30:43 JST,11917579773,注文,250-0582608-8996622,BPA001-BK,登山用リュック（バックパック）37L＋5L バックパック ハイキング トレッキング 耐水機能 超軽量 黒 防災 PEAKHUNT,1,amazon.jp,Amazon,,山口県,741-008,,"8,727",873,0,0,0,0,-96,0,0,0,"-1,122",-815,0,0,"7,567"
2025/01/16 7:01:28 JST,11917579773,注文,249-3169271-6386264,22-GH0Y-3R3L,バックパック20L 軽量 超軽量（UL） 撥水 生活防水 メンズ レディース ハイキング トレッキング ブラック 黒 折�,1,amazon.jp,Amazon,,神奈川県,215-000,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-485,0,0,"3,640"
2025/01/16 7:32:05 JST,11917579773,注文,249-7111622-5125439,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,石川県,921-816,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/16 7:32:05 JST,11917579773,注文,249-7111622-5125439,WPO001-BK,ウエストポーチ 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント）,1,amazon.jp,Amazon,,石川県,921-816,,"2,182",218,0,0,0,0,-24,0,0,0,-314,-455,0,0,"1,607"
2025/01/16 10:55:49 JST,11917579773,注文,250-4670408-4551030,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,埼玉県,350-110,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/16 16:40:06 JST,11917579773,注文,249-1987059-5535855,SCB006-BK,スマホショルダー ペットボトル収納 2WAY サコッシュ 撥水 防水 超軽量 登山 トラベル ハイキング 旅行 黒 PEAKHUNT,1,amazon.jp,Amazon,,東京都,201-001,,"3,000",300,0,0,0,0,-33,0,0,0,-431,-318,0,0,"2,518"
2025/01/16 19:24:44 JST,11917579773,注文外料金,,,月額登録料,,Amazon.co.jp,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,390","-5,390"
2025/01/17 1:45:04 JST,11917579773,注文外料金,,,広告費用,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-50,026","-5,003","-55,029"
2025/01/17 2:15:39 JST,11917579773,注文,249-7112528-0179856,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,埼玉県,332-000,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/17 3:56:21 JST,11917579773,注文,503-4713516-1244638,DAB008-BK,バックパック（サイドポケット付） 20L 超軽量（UL） 撥水 防水 メンズ レディース ハイキング トレッキング ブ�,1,amazon.jp,Amazon,,宮崎県,883-002,,"4,364",436,0,0,0,0,-48,0,0,0,-627,-465,0,0,"3,660"
2025/01/17 4:23:25 JST,11917579773,注文,250-9176113-2911017,SCB008-B,サコッシュ（マチ付） 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハ�,1,amazon.jp,Amazon,,山形県,990-003,,"2,691",269,0,0,0,0,-30,0,0,0,-387,-485,0,0,"2,058"
2025/01/17 4:31:10 JST,11917579773,注文,249-4315148-4244627,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,鹿児島県,890-005,,"2,545",255,0,0,0,0,-28,0,0,0,-366,-318,0,0,"2,088"
2025/01/17 5:00:03 JST,11917579773,注文,250-7393884-4128619,BPA001-BK,登山用リュック（バックパック）37L＋5L バックパック ハイキング トレッキング 耐水機能 超軽量 黒 防災 PEAKHUNT,1,amazon.jp,Amazon,,東京都,151-007,,"8,727",873,0,0,0,0,-96,0,0,0,"-1,122",-815,0,0,"7,567"
2025/01/17 6:35:20 JST,11917579773,注文,250-5265629-0551045,DAX002-B,リュック バックパック（X-PAC） 30L 軽量 メンズ レディース ハイキング トレッキング ブラック 黒 旅行 トラベ�,1,amazon.jp,Amazon,,大阪府,560-001,,"11,491","1,149",139,14,0,0,-126,-139,-14,0,"-1,321",-815,0,0,"10,378"
2025/01/17 8:07:21 JST,11917579773,注文,249-7624133-9266209,SHB004,ショルダーバッグ 撥水 防水 超軽量 メンズ 斜めがけ トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハント）,1,amazon.jp,Amazon,,東京都,161-003,,"3,200",320,0,0,0,0,-35,0,0,0,-460,-514,0,0,"2,511"
2025/01/17 23:48:20 JST,11917579773,注文,249-8567270-6623012,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,東京都,154-000,,"3,182",318,0,0,0,0,-35,0,0,0,-458,-318,0,0,"2,689"
2025/01/18 2:21:14 JST,11917579773,注文,249-1878727-0845469,SCB013,ロールアップサコッシュ 撥水 防水 超軽量 メンズ レディース トラベル ハイキング 旅行 黒 PEAKHUNT(ピークハン�,1,amazon.jp,Amazon,,群馬県,370-004,,"3,400",340,0,0,0,0,-37,0,0,0,-488,-514,0,0,"2,701"
2025/01/18 4:09:00 JST,11917579773,注文,503-6688545-6300601,SCB004-BK,【改訂版】サコッシュ 小さめ 撥水 防水 超軽量 メンズ レディース 登山 トラベル ハイキング 旅行 黒 PEAKHUNT(ピ,1,amazon.jp,Amazon,,神奈川県,221-001,,"3,182",318,0,0,0,0,-35,0,0,0,-458,-318,0,0,"2,689"
